read_id	scale	offset	sampling_rate	len_raw_signal	signal_sums	channel_number	read_number	mux	start_sample	run_id	experiment_id	flowcell_id	position_id	run_acquisition_start_time	
d2ee8027-b292-4055-b4b8-2b5bdf10e288	0.14	-129.00	4000	132384	115401178	1874	51615	2	767113313	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
51ca4cf6-bbd8-438a-bf9b-69776b68166f	0.14	-132.00	4000	109723	91090853	1311	45767	3	793240430	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
183f04c6-416e-48a8-80a1-659a76463ae5	0.14	-101.00	4000	134540	110861275	2346	38524	3	777017139	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
dbda460f-f70d-4c7c-a3f0-db372efc6592	0.14	-135.00	4000	49126	42141692	2533	99852	4	517693368	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
ffd4bd05-f848-4a4d-a266-61fa6d5abdcf	0.14	-148.00	4000	91897	80951495	2861	7661	4	349437243	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
b362c492-8fd5-4878-a32f-f481e4ebbe37	0.14	-126.00	4000	130672	108571249	1310	11689	3	251094442	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
7b609677-29e4-444c-b570-3d2287594dcc	0.14	-163.00	4000	54406	48183940	521	10645	1	407059828	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
4f04144e-b8db-4434-9ef3-2a18f352401f	0.14	-144.00	4000	27611	25762017	1518	49424	1	429371043	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
f9d45b76-dde7-45a9-bb94-69abc26a2bf3	0.14	-127.00	4000	119470	90587599	895	34754	2	761750189	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
ff36961a-eb12-443d-8462-8086340a5d9a	0.14	-129.00	4000	38505	31732480	2983	228	1	2644140	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
bf390a4e-08c9-4f42-a57c-ccd2c8512369	0.14	-127.00	4000	64503	56745552	1265	835	1	15482334	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
4271ac01-70ab-4af1-a548-ed6c336ab4c4	0.14	-168.00	4000	43256	39667406	524	24518	1	592206512	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
26860276-9184-47e2-bd17-70f498169f69	0.14	-119.00	4000	102025	73624852	2671	18493	1	438625605	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
875cd086-fd8e-493a-9ea3-f2fe54d1ffb1	0.14	-144.00	4000	34929	29252413	475	8641	3	101494048	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
f5730a97-e869-4c38-89c7-4374eccac8b3	0.14	-116.00	4000	4411	3538294	2545	11797	4	339158699	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
7dd40bc7-b7c3-4e8a-8827-f280432fd24a	0.14	-129.00	4000	69988	56014366	1670	11347	3	235404707	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
9d769cd5-75d7-4c97-8815-70ff3764ef9a	0.14	-131.00	4000	68095	52875545	2706	10434	4	262894412	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
056536b5-1cd0-40c4-9955-777043345b6f	0.14	-113.00	4000	13969	11256829	178	4692	2	234831971	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
58bb965e-d2c3-4ed7-b190-7130462e9731	0.14	-136.00	4000	112288	92267302	939	2395	3	58288161	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
4e919e59-d9e3-4b73-a765-808f217622ed	0.14	-100.00	4000	138667	109248342	1190	10887	4	205933839	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
5804e97f-4c6c-4291-b6de-9a59f52301cb	0.14	-111.00	4000	71621	54826926	40	76024	1	709251942	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
c5cd7ca5-1b8b-47cb-9b37-1ea909496040	0.14	-178.00	4000	123017	113809818	628	31251	1	855484914	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
483ac18c-76af-47e7-80dc-9add8991bf8b	0.14	-132.00	4000	20083	16855409	1327	30846	1	824775596	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
349eca59-aab2-4460-89ad-9a7a36d6b6cf	0.14	-135.00	4000	93497	74993256	2651	10698	4	261874873	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
4ca5f487-57f0-4d19-9738-3403974684d3	0.14	-147.00	4000	13359	10894273	2014	6845	3	190163885	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
1c29ebc1-a377-488a-ba6f-4e2ce0e97ec0	0.14	-146.00	4000	29051	26022593	2185	23385	2	490350466	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
e8f8452e-0408-47c8-b922-264dc744fe44	0.14	-101.00	4000	54564	45238590	341	42229	3	731811165	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
6db008e9-202a-4e99-b87f-1412161e1b17	0.14	-144.00	4000	117371	106843469	889	37294	2	568631088	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
cd79296d-a05f-4a6b-b08b-0af205510b5f	0.14	-119.00	4000	150177	124901150	2389	18978	4	653022357	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
b5c26dff-8017-4386-805c-0005a309ac7e	0.14	-138.00	4000	70081	59219771	2455	34516	4	648144166	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
a4870edd-19dc-4f78-a45b-397214234d32	0.14	-141.00	4000	81236	69970326	2677	5547	3	103147777	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
f8bc48b4-2981-4aaa-92e1-ff7ce81c22df	0.14	-138.00	4000	95666	72603942	843	37428	4	932319271	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
0c2490bb-6594-42b4-8fff-84abdea59e6e	0.14	-100.00	4000	13968	11397616	283	106791	4	934119396	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
a5000a48-8996-4743-b231-37105ee1f175	0.14	-156.00	4000	164036	137494275	709	5426	2	140324025	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
2c8b9b36-c404-4120-a0f5-f0d89a3f81a9	0.14	-151.00	4000	18688	14885526	2627	11249	1	267036299	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
746553b1-25ed-45d4-862e-6f7891a1eb83	0.14	-114.00	4000	2928	2548954	287	27831	1	591895274	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
b739e6a8-6b59-4eca-9523-5200ffa2297a	0.14	-135.00	4000	28244	24495561	1631	25765	4	540202927	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
8f19d93f-2bf5-40ff-a1b5-8513746ee301	0.14	-113.00	4000	164998	143567244	1859	12029	2	291223643	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
88ad82ac-f755-415f-845e-aaea60abda48	0.14	-112.00	4000	12564	11006765	1444	27036	1	450401598	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
348e8b74-f747-4502-bdc8-f68c2ddf9423	0.14	-99.00	4000	88229	68771121	1129	1497	1	30749352	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
aaf567ce-0cd7-46e8-ab73-91cfcfe09ac2	0.14	-116.00	4000	40265	35775990	2331	43140	1	736821493	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
172abf89-a750-422c-9829-a6345fc4f23f	0.14	-156.00	4000	42684	34138757	1534	32130	2	958526519	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
1f63dd08-477f-4818-a8aa-b55ef5062935	0.14	-146.00	4000	42547	34720984	2142	29209	3	573626852	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
79df9914-af5c-4e0c-b3a8-dfd9fabc2b44	0.14	-134.00	4000	5310	4896693	2775	319831	1	652496457	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
86ad092c-6dc3-44d1-bb2b-b382c48f60f4	0.14	-96.00	4000	4833	4182961	1156	44989	3	861194851	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
53ff6bdd-aa4c-4d3a-93ba-d449ceea644e	0.14	-110.00	4000	93179	71503441	2708	4370	1	104349056	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
8f8a02c5-689c-451f-ab86-b5ec5f5c9702	0.14	-102.00	4000	6396	4991867	300	2909	4	77105555	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
59eca1c3-d331-4edb-b86c-7c091068da75	0.14	-126.00	4000	152365	124944675	2412	963	1	13638397	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
4b1512a9-0074-4bd3-bcb7-9cc4159e230b	0.14	-146.00	4000	3046	2574260	2137	22331	3	718572057	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
05e6f422-6f05-43a8-be2a-7785b43858aa	0.14	-97.00	4000	84017	68105473	2406	13415	4	384292990	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
6ad16381-e804-4674-9c58-b40ba5fed4f2	0.14	-99.00	4000	50307	42343239	2453	11661	2	356509175	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
c437216e-66f4-47bc-9a81-9a3d7431f6fb	0.14	-124.00	4000	26632	23117980	2264	336903	2	914355642	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
cc0d58ad-8a9e-40d6-b432-fa74f5329a06	0.14	-164.00	4000	13034	12001286	569	56058	1	466246600	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
d320f439-752c-4f4e-9d7f-68abac6c44a9	0.14	-129.00	4000	4575	3980730	1659	13292	4	423557759	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
4e6551d7-d3bf-4d03-9fdc-ff97476f2539	0.14	-110.00	4000	138354	112343021	166	153	1	2231992	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
d3b19a96-a532-48a5-ae11-4fd7b79cbf0b	0.14	-139.00	4000	6490	5397424	2209	2659	1	63931765	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
2f03a6b8-ab1e-426f-8d37-56b8043d1374	0.14	-162.00	4000	103307	92798494	672	5695	2	83018302	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
54d25876-ed8a-420c-9462-dd45e1406b7e	0.14	-130.00	4000	201265	170991232	2350	3887	4	102174293	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
001eb178-19dc-4a1b-812a-c1cb636337f8	0.14	-120.00	4000	224813	185157771	1979	141106	3	689299828	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
f410bba4-8ef8-4991-8fe9-c467b8f76044	0.14	-112.00	4000	48994	38500195	2299	16793	3	249752725	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
e9386d66-4837-456c-a468-308cb0a58889	0.14	-134.00	4000	45764	37307172	1479	5912	3	119737925	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
9c3c53a6-9ddd-4e3f-93b7-231646359398	0.14	-124.00	4000	21228	17047192	62	2232	2	75939384	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
df53c71d-3911-4da3-85a8-3fc8176a3dfb	0.14	-138.00	4000	26099	21201069	843	1279	3	27671133	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
84a40fb9-3d7f-4a19-8766-fd54cdbe6585	0.14	-103.00	4000	247391	183829210	1068	121731	4	994822914	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
34f194dd-186b-4a2e-a0ef-7a0cccb506f6	0.14	-114.00	4000	107120	97479298	1296	12124	2	226248081	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
f1545e26-762c-4b0a-8b3b-2d27319ef028	0.14	-98.00	4000	42578	36003775	2400	571	3	11948016	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
c1f2da20-53d2-4284-8588-e4b102f92b0f	0.14	-161.00	4000	73561	68748176	595	27663	4	435787895	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
97fef130-6392-42a4-add3-744d239ed65c	0.14	-134.00	4000	220133	173521033	2291	19814	3	477582131	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
cda64964-88f0-488b-8938-6f1a2be6fc05	0.14	-111.00	4000	11110	8958722	410	15836	4	455219549	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
94389467-dfed-4bc3-bbfa-ce212db2ac08	0.14	-139.00	4000	86487	70058914	2697	15444	1	392002048	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
ec4d5601-f8a4-4220-9fc0-1ec4514019bd	0.14	-135.00	4000	28210	23750399	1267	1952	1	41809261	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
c5648010-dccc-4249-a892-7c53c0e35e73	0.14	-101.00	4000	20379	16073799	2684	11304	4	283786045	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
f791542d-cbae-4fd9-a111-19d0cacb05ca	0.14	-110.00	4000	21392	17721757	140	20702	2	442393581	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
376d2867-d2e8-48f5-98b9-97ab3b7710b9	0.14	-121.00	4000	62292	54601973	2803	13284	4	365471406	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
f86e1331-5317-4909-9b24-185509b6aef8	0.14	-146.00	4000	5488	4592164	522	61531	2	70649104	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
6d9e3403-7d0d-4a66-be55-f0af1c79f19f	0.14	-110.00	4000	132879	116832428	296	33932	2	498621134	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
b917f470-5afe-4fdf-bb78-47bd38029e43	0.14	-135.00	4000	134931	111972257	883	14888	4	388859214	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
685922a9-985c-46cc-83ee-642f7a161196	0.14	-142.00	4000	14820	13097803	2160	31608	1	947931423	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
d43a378f-9b34-432d-a787-b83d12e7a3c1	0.14	-96.00	4000	122350	98444814	401	22544	3	581179646	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
76f1ae44-ea11-4da4-b513-5dd777c00f7c	0.14	-140.00	4000	16886	14795718	2686	137823	1	758920755	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
b368090f-168e-4b93-8787-944ba1669b20	0.14	-131.00	4000	70873	55793365	2785	17921	4	394635378	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
e89e53e5-34c7-4b70-adf3-cc3296f9ea95	0.14	-129.00	4000	25550	21739869	2882	8549	3	205759439	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
4aa57a5a-14f9-4daa-8fc6-9536ec242ae7	0.14	-137.00	4000	4965	4344828	1450	793	1	9333306	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
c6b1f6c9-4231-4575-a52c-7e482ffae006	0.14	-104.00	4000	94939	79204217	1773	34507	2	548311312	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
697800c9-8547-4ddd-a545-d49ba372174a	0.14	-109.00	4000	64909	51716747	2462	17885	2	693354468	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
a1f43ade-ec01-4f77-98ac-712168f5352a	0.14	-143.00	4000	3029	2522199	1566	36672	3	662150665	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
141590af-7a8d-4962-9851-dba4da89b62d	0.14	-132.00	4000	46957	40652885	1723	3510	2	74797717	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
ac05c8ea-9c37-4c0c-8ddb-d2e788836df2	0.14	-114.00	4000	125992	112066005	1437	26228	4	557740376	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
5bb2f023-4c2b-454c-b59d-2bff2336229d	0.14	-143.00	4000	126424	104292105	872	13315	2	413587689	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
92f6b72b-5a9d-407f-b46f-1970a2139050	0.14	-113.00	4000	90166	71962998	2452	31107	3	687737280	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
12944c09-a0c0-480c-be70-9506a70eb6de	0.14	-130.00	4000	135451	104625734	2271	40801	2	968281058	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
6aa5467c-a734-4865-8bc9-651bd53459fc	0.14	-150.00	4000	15947	12841180	950	22158	2	216519609	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
781ca33f-34c2-48ba-aeef-f1afe7b372dc	0.14	-150.00	4000	111484	102003282	660	76240	2	897408703	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
89bdafe1-1856-40a4-8761-b684c2198913	0.14	-114.00	4000	54573	44910829	1296	4762	1	106628758	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
0add7e35-4cae-4d21-9913-9253d34b7499	0.14	-135.00	4000	6492	5730389	295	5682	3	270344954	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
090e0580-fb7b-4262-b08f-9e63224a9d24	0.14	-100.00	4000	6282	5105379	382	5183	3	119358984	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
d537dd33-6371-4ea8-ab1e-ed2cc9b25ecb	0.14	-147.00	4000	30601	24571000	2606	99676	1	443285133	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
4ff9b80a-5743-41bb-8614-0ba1cc92a737	0.14	-129.00	4000	81900	69387425	2038	191728	1	351659199	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
a256f794-fb37-44c6-9333-3a4e4a2042f0	0.14	-146.00	4000	52572	47291207	2221	11141	2	510179940	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
3e2ef375-f8d0-4acd-a861-aba507119027	0.14	-134.00	4000	81707	64116436	2291	6175	4	146725764	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
db03aad2-a3e2-438d-a522-398a844fab68	0.14	-112.00	4000	82395	70854109	2319	14451	3	338457967	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
6ee1eaa6-2b05-4150-87ce-3719642e8be4	0.14	-172.00	4000	74544	68251504	617	154412	2	235782159	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
be3c5977-e3a2-4e74-90a7-242625caf255	0.14	-162.00	4000	96044	82945049	856	22416	1	340928573	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
cb1e32fb-2189-4955-b3a2-b23c45f3b852	0.14	-137.00	4000	333805	272474348	804	4830	3	125710382	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
c8359a9b-ae11-433f-b2ad-6861cfee4402	0.14	-145.00	4000	47259	39048037	2163	24935	3	268356397	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
c85384d1-5bfb-4a11-ace0-ecf8a4ddc97f	0.14	-136.00	4000	103314	81810340	2657	43578	4	401967816	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
c2ea75f7-9b74-434c-aea4-3b5b9fdabbab	0.14	-105.00	4000	93887	80689301	847	29034	4	492774101	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
6b092d96-690f-470b-a124-208156762f55	0.14	-142.00	4000	77120	69455073	851	15291	2	456081749	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
71d201b3-6526-4599-98d1-be4437bf0089	0.14	-124.00	4000	111743	92106319	2264	311782	1	662920137	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
852647c0-e864-42b5-8a96-e702de1ea886	0.14	-114.00	4000	84827	71728303	1366	161303	4	598512220	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
f6c53697-7c74-4b98-a0cb-9dea55e3768e	0.14	-125.00	4000	6269	5530596	1372	27240	1	423113617	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
e80c791f-e192-436e-a795-3347c9ead21c	0.14	-92.00	4000	89624	71319757	433	184201	4	499999512	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
f6ef9561-98a1-4920-a6c2-ecc1ead541f2	0.14	-90.00	4000	10358	7901003	1212	5729	2	72356704	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
cd6c8c68-af5b-4297-80fc-42c153d98747	0.14	-110.00	4000	17814	16368319	1377	85603	3	723064039	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
f8d52d79-34df-48bf-af63-81d37c55f206	0.14	-131.00	4000	149164	121586008	2024	17893	3	408165629	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
02522cbe-a926-4134-bf23-8cc20cdd789a	0.14	-110.00	4000	40605	32848267	1417	11642	4	231416200	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
21928f32-34d6-4213-95b7-66c7cb2fcb17	0.14	-98.00	4000	2902	2327209	1218	21066	4	864471618	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
7ead4d85-7656-4d77-ae80-e72663f650d5	0.14	-109.00	4000	13741	10184071	1880	24082	1	492298945	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
3806fe85-ce31-431c-b543-a061975c50bf	0.14	-152.00	4000	102611	81016192	2065	14651	3	339917180	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
65314e9f-7544-40bd-8422-1e395bda7a38	0.14	-151.00	4000	273762	250185232	601	63279	3	846638841	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
beac42b0-d3b0-41bf-b070-53a06e751216	0.14	-104.00	4000	3321	2815088	264	15221	1	349527460	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
792b9782-ca4e-44dd-8159-53e8d97370c4	0.14	-117.00	4000	70856	55426787	1932	10792	1	203600614	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
535aeb22-84d6-43a3-a650-1437b7805254	0.14	-116.00	4000	27136	21614411	1035	2183	1	51556899	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
207d5dca-06be-49bb-a1d2-f5c28eb5bbdc	0.14	-116.00	4000	85290	67757164	1805	20349	3	671353339	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
36c11fac-30df-47bf-9277-c6f1e9779e30	0.14	-137.00	4000	66266	61166279	2544	31711	1	560227522	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
88e82d1a-552c-44f6-8a3f-d73747557f06	0.14	-148.00	4000	157316	142211164	2057	188022	2	830973249	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
18e4a7a7-cadd-4ce1-8865-08b2517e095d	0.14	-121.00	4000	28964	23510167	2388	25420	4	591775542	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
a679ed30-0804-495c-9ac6-faa6a0c65dd5	0.14	-104.00	4000	147204	119827806	1223	13974	4	430014280	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
545cbf2c-6302-4f32-8072-3c72123e4928	0.14	-154.00	4000	91399	75652047	583	1684	3	40158159	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
e6dc36aa-e4a8-4dbc-b4d5-11b261b15675	0.14	-102.00	4000	105441	90600935	1125	6697	4	160343683	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
022511b4-1b90-452c-853d-945f8ab58885	0.14	-79.00	4000	22388	18507731	1174	42306	2	639307636	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
6c71935a-af28-4cc2-9899-0f49052af2ec	0.14	-155.00	4000	54566	45733995	604	19652	3	383097900	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
71f8f078-2d58-4627-b930-2b7c749e41ba	0.14	-149.00	4000	130685	120101185	1290	45988	1	602185234	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
d0903ee3-5972-4f97-aa54-686928fd5e24	0.14	-146.00	4000	12575	10430957	2720	1069	1	23998183	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
aaeace2f-921b-47a5-88de-703529c02ff7	0.14	-116.00	4000	74620	61138493	1805	1643	1	33425187	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
0b7677d8-a004-4bf8-8681-fc38c7e980bf	0.14	-120.00	4000	76398	62241728	867	6351	2	115050390	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
64605a8e-2991-48a5-8b7e-d2f075fd6814	0.14	-137.00	4000	49674	43447533	905	11347	2	243201216	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
4c10dc14-b3ff-41e5-bcd1-1a6cfbfbd0ec	0.14	-118.00	4000	63524	53798294	811	21041	4	485609393	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
86318440-0bc9-4670-9a31-ea5f19eb6fe1	0.14	-147.00	4000	97019	78761607	2787	3287	3	78629400	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
ba4ddc6d-70eb-4418-a83c-dc95a4026de1	0.14	-127.00	4000	223209	176109936	1794	17460	3	448616302	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
24b88fae-3c28-4bbd-8bf5-293f3f3bef1d	0.14	-144.00	4000	52120	44648853	2916	14604	2	358802752	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
1f2eb9c8-e93c-4c19-83c8-d4318574a2df	0.14	-170.00	4000	23428	20265636	645	2899	4	74682213	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
ee78d939-d340-4b0a-8a1a-d1e2e938e8fa	0.14	-129.00	4000	126347	104733322	2649	5454	4	130455980	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
d92c6752-3afd-4805-92d2-e6561748f023	0.14	-125.00	4000	351275	301968136	2833	13584	2	377233145	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
